
2005.333,0.597
2005.417,0.602
2005.5,0.606
2005.583,0.61
2005.667,0.614
2005.75,0.617
2005.833,0.62
2005.917,0.622
2006,0.625
2006.083,0.627
2006.167,0.63
2006.25,0.632
2006.333,0.635
2006.417,0.637
2006.5,0.64
2006.583,0.642
2006.667,0.645
2006.75,0.647
2006.833,0.65
2006.917,0.652
2007,0.655
2007.083,0.657
2007.167,0.66
2007.25,0.662
2007.333,0.665
2007.417,0.667
2007.5,0.67
2007.583,0.672
2007.667,0.675
2007.75,0.677
2007.833,0.679
2007.917,0.681
2008,0.683
2008.083,0.685
2008.167,0.687
2008.25,0.689
2008.333,0.691
2008.417,0.693
2008.5,0.695
2008.583,0.697
2008.667,0.699
2008.75,0.701
2008.833,0.703
2008.917,0.705
2009,0.707
2009.083,0.709
2009.167,0.711
2009.25,0.713
2009.333,0.715
2009.417,0.717
2009.5,0.719
2009.583,0.721
2009.667,0.723
2009.75,0.725
2009.833,0.727
2009.917,0.729
2010,0.731
2010.083,0.733
2010.167,0.736
2010.25,0.738
2010.333,0.741
2010.417,0.743
2010.5,0.746
2010.583,0.749
2010.667,0.751
2010.75,0.754
2010.833,0.756
2010.917,0.759
2011,0.761
2011.083,0.764
2011.167,0.767
2011.25,0.769
2011.333,0.772
2011.417,0.774
2011.5,0.777
2011.583,0.779
2011.667,0.782
2011.75,0.785
2011.833,0.787
2011.917,0.79
2012,0.792
2012.083,0.795
2012.167,0.798
2012.25,0.8
2012.333,0.803
2012.417,0.805
2012.5,0.808
2012.583,0.81
2012.667,0.813
2012.75,0.816
2012.833,0.818
2012.917,0.821
2013,0.823
2013.083,0.826
2013.167,0.829
2013.25,0.831
2013.333,0.834
2013.417,0.837
2013.5,0.839
2013.583,0.842
2013.667,0.845
2013.75,0.847
2013.833,0.85
2013.917,0.853
2014,0.855
2014.083,0.858
2014.167,0.861
2014.25,0.863
2014.333,0.866
2014.417,0.869
2014.5,0.871
2014.583,0.874
2014.667,0.877
2014.75,0.879
2014.833,0.882
2014.917,0.885
2015,0.887
2015.083,0.89
2015.167,0.892
2015.25,0.893
2015.333,0.895
2015.417,0.896
2015.5,0.898
2015.583,0.899
2015.667,0.9
2015.75,0.902
2015.833,0.903
2015.917,0.904
2016,0.906
2016.083,0.907
2016.167,0.909
2016.25,0.91
2016.333,0.911
2016.417,0.913
2016.5,0.914
2016.583,0.915
2016.667,0.917
2016.75,0.918
2016.833,0.919
2016.917,0.921
2017,0.922
2017.083,0.924
2017.167,0.925
2017.25,0.926
2017.333,0.928
2017.417,0.929
2017.5,0.93
2017.583,0.932
2017.667,0.933
2017.75,0.934
2017.833,0.936
2017.917,0.937
2018,0.938
2018.083,0.94
2018.167,0.941
2018.25,0.942
2018.333,0.943
2018.417,0.945
2018.5,0.946
2018.583,0.947
2018.667,0.948
2018.75,0.95
2018.833,0.951
2018.917,0.952
2019,0.954
2019.083,0.955
2019.167,0.956
2019.25,0.957
2019.333,0.959
2019.417,0.96
2019.5,0.961
2019.583,0.962
2019.667,0.964
2019.75,0.965
